arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"i won't give away to much, ",let's just say you will not see the ending coming.,comparison,but,mid,"i won't give away to much, but let's just say you will not see the ending coming.",What is it about exactly?,Reject,Statement,None,None,"('Negative', 1.0)","('Negative', 1.0)",[],"[('Thing', 320.23075, 'The ending')]",['sport'],['sport'],['Pets_Animals'],['Other'],None,None,[],[],[],[],None,None,[],"[{'name': 'the ending', 'id': 768, 'status': None, 'engaged': [], 'lexeme': 'the ending', 'alias': ['the ending'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90b41b390>}, 'gkg': 'kg:/g/1q5jql1cq', 'granular_actor_types': {}, 'granular_entity_types': {'song by new radicals': 1}, 'gkg_name': 'The ending', 'gkg_type': ['Thing']}]",,The ending,,,[],"[('Thing', 320.23075, 'The ending')]",True,True
"yea, just ",it's so creative.,contingency,because,mid,"yea, just because it's so creative.",Yea but it's still a cool thriller.,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['sport'],['sport'],['Music'],['Other'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 369, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['yea'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90c1e9828>}, 'gkg': None, 'granular_actor_types': {'communication': 0.16666666666666666}, 'granular_entity_types': {}}, {'name': 'the ending', 'id': 768, 'status': None, 'engaged': [], 'lexeme': 'the ending', 'alias': ['the ending'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90b41b390>}, 'gkg': 'kg:/g/1q5jql1cq', 'granular_actor_types': {}, 'granular_entity_types': {'song by new radicals': 1}, 'gkg_name': 'The ending', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 369, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['yea'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90c1e9828>}, 'gkg': None, 'granular_actor_types': {'communication': 0.16666666666666666}, 'granular_entity_types': {}}]",,,yea,,[],[],True,True
he was good.,i preferred stephen baldwin.,comparison,but,begin,he was good. but i preferred stephen baldwin.,For me hands down Kevin Spacey.,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Thing', 293.97749999999996, 'he was good')]","[('Person', 1294.953248, 'Stephen Baldwin')]",['sport'],['sport'],['Phatic'],['Literature'],None,None,[],[],[],[],None,None,"[{'name': 'was good', 'id': 876, 'status': None, 'engaged': [], 'lexeme': 'was good', 'alias': ['was good'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90b1dee80>}, 'gkg': 'kg:/g/11b8cbd2n7', 'granular_actor_types': {}, 'granular_entity_types': {'song by barbara cook': 1}, 'gkg_name': 'he was good', 'gkg_type': ['Thing']}]","[{'name': 'stephen baldwin', 'id': 2696, 'status': None, 'engaged': [], 'lexeme': 'stephen baldwin', 'alias': ['stephen baldwin'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90b3bc588>}, 'gkg': 'kg:/m/018yhr', 'granular_actor_types': {}, 'granular_entity_types': {'american actor': 1}, 'gkg_name': 'Stephen Baldwin', 'gkg_type': ['Person']}, {'name': 'was good', 'id': 876, 'status': None, 'engaged': [], 'lexeme': 'was good', 'alias': ['was good'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90b1dee80>}, 'gkg': 'kg:/g/11b8cbd2n7', 'granular_actor_types': {}, 'granular_entity_types': {'song by barbara cook': 1}, 'gkg_name': 'he was good', 'gkg_type': ['Thing']}]",he was good,Stephen Baldwin,,,"[('Thing', 293.97749999999996, 'he was good')]","[('Person', 1294.953248, 'Stephen Baldwin')]",True,True
mcmanus was a good character ,spacey's acting blows his out of the water.,comparison,but,mid,mcmanus was a good character but spacey's acting blows his out of the water.,He was good. But I preferred Stephen Baldwin.,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)",[],"[('Movie', 345.418292625, 'The Water Diviner'), ('Thing', 570.3675000000001, 'out of')]",['entertainment'],['entertainment'],['Movies_TV'],['SciTech'],None,None,[],['astronomy'],[],[],None,None,"[{'name': None, 'id': 1035, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['character', 'characters'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90bdab940>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 2697, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['mcmanus'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909f044e0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'stephen baldwin', 'id': 2696, 'status': None, 'engaged': [], 'lexeme': 'stephen baldwin', 'alias': ['stephen baldwin'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90b3bc588>}, 'gkg': 'kg:/m/018yhr', 'granular_actor_types': {}, 'granular_entity_types': {'american actor': 1}, 'gkg_name': 'Stephen Baldwin', 'gkg_type': ['Person']}]","[{'name': None, 'id': 2698, 'status': None, 'engaged': [], 'lexeme': None, 'alias': [""spacey 's""], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90900b908>, 'blows': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90a766eb8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the water', 'id': 2699, 'status': None, 'engaged': [], 'lexeme': 'the water', 'alias': ['the water'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092b49e8>}, 'gkg': 'kg:/m/0zrv1kz', 'granular_actor_types': {}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Water Diviner', 'gkg_type': ['Movie']}, {'name': 'out of', 'id': 557, 'status': None, 'engaged': [], 'lexeme': 'out of', 'alias': ['out of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90ba08be0>}, 'gkg': 'kg:/g/11dfkmd11b', 'granular_actor_types': {}, 'granular_entity_types': {'song by ady suleiman and merk &amp; kremont': 1}, 'gkg_name': 'out of', 'gkg_type': ['Thing']}, {'name': None, 'id': 1035, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['character', 'characters'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90bdab940>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 2697, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['mcmanus'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909f044e0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,"The Water Diviner, out of","character, mcmanus",,[],"[('Movie', 345.418292625, 'The Water Diviner'), ('Thing', 570.3675000000001, 'out of')]",True,True
"i never made that connection or comparison before, ",i think you are correct.,comparison,but,mid,"i never made that connection or comparison before, but i think you are correct.",Agreed. He looks so much like brad pitt to me too.,nAnswer,Statement,None,None,"('Negative', 1.0)","('Neutral', 1.0)","[('Thing', 259.128093, 'That Connection')]","[('MusicRecording', 361.0475, 'You Are Correct')]",['sport'],['sport'],['SciTech'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'that connection', 'id': 2701, 'status': None, 'engaged': [], 'lexeme': 'that connection', 'alias': ['that connection'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092d85c0>}, 'gkg': 'kg:/g/11bbqdp156', 'granular_actor_types': {}, 'granular_entity_types': {'song by fabrice lig': 1}, 'gkg_name': 'That Connection', 'gkg_type': ['Thing']}, {'name': None, 'id': 2702, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['comparison'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909285908>}, 'gkg': None, 'granular_actor_types': {'act': 0.29411764705882354, 'event': 0.23529411764705882}, 'granular_entity_types': {}}, {'name': None, 'id': 2698, 'status': None, 'engaged': [], 'lexeme': None, 'alias': [""spacey 's""], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90900b908>, 'blows': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90a766eb8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the water', 'id': 2699, 'status': None, 'engaged': [], 'lexeme': 'the water', 'alias': ['the water'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092b49e8>}, 'gkg': 'kg:/m/0zrv1kz', 'granular_actor_types': {}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Water Diviner', 'gkg_type': ['Movie']}, {'name': 'out of', 'id': 557, 'status': None, 'engaged': [], 'lexeme': 'out of', 'alias': ['out of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90ba08be0>}, 'gkg': 'kg:/g/11dfkmd11b', 'granular_actor_types': {}, 'granular_entity_types': {'song by ady suleiman and merk &amp; kremont': 1}, 'gkg_name': 'out of', 'gkg_type': ['Thing']}]","[{'name': 'are correct', 'id': 2703, 'status': None, 'engaged': [], 'lexeme': 'are correct', 'alias': ['are correct'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909243c18>}, 'gkg': 'kg:/m/0f0xjfp', 'granular_actor_types': {}, 'granular_entity_types': {'song by pleaseeasaur': 1}, 'gkg_name': 'You Are Correct', 'gkg_type': ['MusicRecording']}, {'name': 'that connection', 'id': 2701, 'status': None, 'engaged': [], 'lexeme': 'that connection', 'alias': ['that connection'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092d85c0>}, 'gkg': 'kg:/g/11bbqdp156', 'granular_actor_types': {}, 'granular_entity_types': {'song by fabrice lig': 1}, 'gkg_name': 'That Connection', 'gkg_type': ['Thing']}, {'name': None, 'id': 2702, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['comparison'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909285908>}, 'gkg': None, 'granular_actor_types': {'act': 0.29411764705882354, 'event': 0.23529411764705882}, 'granular_entity_types': {}}]",That Connection,You Are Correct,comparison,,"[('Thing', 259.128093, 'That Connection')]","[('MusicRecording', 361.0475, 'You Are Correct')]",True,True
i never made that connection or comparison ,", but i think you are correct.",temporal,before,mid,"i never made that connection or comparison before, but i think you are correct.",Agreed. He looks so much like brad pitt to me too.,Clarify,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 259.12775, 'That Connection')]","[('MusicRecording', 361.0475, 'You Are Correct')]",['sport'],['sport'],['SciTech'],['Psychology'],None,None,[],[],[],[],None,None,"[{'name': 'that connection', 'id': 2701, 'status': None, 'engaged': [], 'lexeme': 'that connection', 'alias': ['that connection'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092d85c0>}, 'gkg': 'kg:/g/11bbqdp156', 'granular_actor_types': {}, 'granular_entity_types': {'song by fabrice lig': 1}, 'gkg_name': 'That Connection', 'gkg_type': ['Thing']}, {'name': None, 'id': 2702, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['comparison'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909285908>}, 'gkg': None, 'granular_actor_types': {'act': 0.29411764705882354, 'event': 0.23529411764705882}, 'granular_entity_types': {}}, {'name': 'are correct', 'id': 2703, 'status': None, 'engaged': [], 'lexeme': 'are correct', 'alias': ['are correct'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909243c18>}, 'gkg': 'kg:/m/0f0xjfp', 'granular_actor_types': {}, 'granular_entity_types': {'song by pleaseeasaur': 1}, 'gkg_name': 'You Are Correct', 'gkg_type': ['MusicRecording']}]","[{'name': 'are correct', 'id': 2703, 'status': None, 'engaged': [], 'lexeme': 'are correct', 'alias': ['are correct'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909243c18>}, 'gkg': 'kg:/m/0f0xjfp', 'granular_actor_types': {}, 'granular_entity_types': {'song by pleaseeasaur': 1}, 'gkg_name': 'You Are Correct', 'gkg_type': ['MusicRecording']}, {'name': 'that connection', 'id': 2701, 'status': None, 'engaged': [], 'lexeme': 'that connection', 'alias': ['that connection'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092d85c0>}, 'gkg': 'kg:/g/11bbqdp156', 'granular_actor_types': {}, 'granular_entity_types': {'song by fabrice lig': 1}, 'gkg_name': 'That Connection', 'gkg_type': ['Thing']}, {'name': None, 'id': 2702, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['comparison'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909285908>}, 'gkg': None, 'granular_actor_types': {'act': 0.29411764705882354, 'event': 0.23529411764705882}, 'granular_entity_types': {}}]",That Connection,You Are Correct,comparison,,"[('Thing', 259.12775, 'That Connection')]","[('MusicRecording', 361.0475, 'You Are Correct')]",True,True
"that's cool, ",why would they want to plant an ideas in someone's mind?,comparison,but,mid,"that's cool, but why would they want to plant an ideas in someone's mind?",There's a team of specialists who are able to infiltrate people's dreams and plant an idea,Statement,whQuestion,None,None,"('Positive', 1.0)","('Negative', 1.0)",[],[],['business'],['business'],['Phatic'],['Psychology'],None,None,[],[],[],[],None,None,"[{'name': 'are correct', 'id': 2703, 'status': None, 'engaged': [], 'lexeme': 'are correct', 'alias': ['are correct'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909243c18>}, 'gkg': 'kg:/m/0f0xjfp', 'granular_actor_types': {}, 'granular_entity_types': {'song by pleaseeasaur': 1}, 'gkg_name': 'You Are Correct', 'gkg_type': ['MusicRecording']}]","[{'name': None, 'id': 2704, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['an ideas'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909273b00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 372, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['someone'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90c14ba20>, 'mind': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092731d0>}, 'gkg': None, 'granular_actor_types': {'person': 0.45454545454545453}, 'granular_entity_types': {}}]",,,,"an ideas, someone",[],[],True,True
i'm thinking of another guy's face ,i don't know his name... joseph something.,comparison,but,mid,i'm thinking of another guy's face but i don't know his name... joseph something.,There's Leonardo Dicaprio and some others,Clarify,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 423.926, 'Another Guy')]",[],['sport'],['sport'],['Other'],['Travel_Geo'],None,None,[],[],[],[],None,None,"[{'name': 'another guy', 'id': 2706, 'status': None, 'engaged': [], 'lexeme': 'another guy', 'alias': ['another guy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd908ec8240>}, 'gkg': 'kg:/g/11b672r451', 'granular_actor_types': {'person': 0.2631578947368421}, 'granular_entity_types': {'song by travis': 1}, 'gkg_name': 'Another Guy', 'gkg_type': ['Thing']}, {'name': None, 'id': 2704, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['an ideas'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909273b00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 372, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['someone'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90c14ba20>, 'mind': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092731d0>}, 'gkg': None, 'granular_actor_types': {'person': 0.45454545454545453}, 'granular_entity_types': {}}]","[{'name': None, 'id': 2707, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['joseph something'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909268320>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'another guy', 'id': 2706, 'status': None, 'engaged': [], 'lexeme': 'another guy', 'alias': ['another guy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd908ec8240>}, 'gkg': 'kg:/g/11b672r451', 'granular_actor_types': {'person': 0.2631578947368421}, 'granular_entity_types': {'song by travis': 1}, 'gkg_name': 'Another Guy', 'gkg_type': ['Thing']}]",Another Guy,,,joseph something,"[('Thing', 423.926, 'Another Guy')]",[],True,True
jody foster is also one of my favorite actresses ,of this film.,contingency,because,mid,it is. jody foster is also one of my favorite actresses because of this film.,That movie is great. It is so suspenseful.,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Person', 177.092865, 'Jodie Foster')]",[],['sport'],['entertainment'],['Celebrities'],['Movies_TV'],None,None,[],['movie'],['opinion_provide_pos_patterns_actresses'],[],None,None,"[{'name': None, 'id': 2708, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['jody'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9090aa0f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 2707, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['joseph something'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909268320>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 2711, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['this film'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909254ac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 2708, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['jody'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9090aa0f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",Jodie Foster,,jody,this film,"[('Person', 177.092865, 'Jodie Foster')]",[],False,True
"well, i try to watch them, ",i always fall asleep before they get interesting.,comparison,but,mid,"well, i try to watch them, but i always fall asleep before they get interesting.",Why?,Statement,Clarify,None,None,"('Positive', 1.0)","('Negative', 1.0)","[('MusicRecording', 255.248, 'Watch Them'), ('Thing', 293.41, 'to watch them')]",[],['sport'],['sport'],['Psychology'],['Psychology'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 2712, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['to watch'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909286780>}, 'gkg': 'kg:/g/11b67k4w9z', 'granular_actor_types': {}, 'granular_entity_types': {'song by the max levine ensemble': 1}, 'gkg_name': 'to watch them', 'gkg_type': ['Thing']}, {'name': None, 'id': 2711, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['this film'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909254ac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 2712, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['to watch'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd909286780>}, 'gkg': 'kg:/g/11b67k4w9z', 'granular_actor_types': {}, 'granular_entity_types': {'song by the max levine ensemble': 1}, 'gkg_name': 'to watch them', 'gkg_type': ['Thing']}]","Watch Them, to watch them",,,,"[('MusicRecording', 255.248, 'Watch Them'), ('Thing', 293.41, 'to watch them')]",[],True,True
"hmm, it's been a while, ",i watched the ring a couple weeks ago.,comparison,but,mid,"hmm, it's been a while, but i watched the ring a couple weeks ago.",Whats the most recent thriller movie you've seen?,Emphasis,Clarify,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 532.06425, 'Been A While')]","[('Movie', 1029.3062499999999, 'The Ring')]",['business'],['sport'],['Phatic'],['Other'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1658, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['hmm'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90bbc4470>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'been a while', 'id': 2713, 'status': None, 'engaged': [], 'lexeme': 'been a while', 'alias': ['been a while'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092cf1d0>}, 'gkg': 'kg:/g/11cnpf8_d2', 'granular_actor_types': {}, 'granular_entity_types': {'song by sam feldt': 1}, 'gkg_name': 'Been A While', 'gkg_type': ['Thing']}]","[{'name': 'the ring', 'id': 2714, 'status': None, 'engaged': [], 'lexeme': 'the ring', 'alias': ['the ring'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9093bcc88>}, 'gkg': 'kg:/m/0gy0n', 'granular_actor_types': {}, 'granular_entity_types': {'2002 film': 1}, 'gkg_name': 'The Ring', 'gkg_type': ['Movie']}, {'name': None, 'id': 2715, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a couple weeks'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092b4588>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1658, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['hmm'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd90bbc4470>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'been a while', 'id': 2713, 'status': None, 'engaged': [], 'lexeme': 'been a while', 'alias': ['been a while'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fd9092cf1d0>}, 'gkg': 'kg:/g/11cnpf8_d2', 'granular_actor_types': {}, 'granular_entity_types': {'song by sam feldt': 1}, 'gkg_name': 'Been A While', 'gkg_type': ['Thing']}]",Been A While,The Ring,hmm,a couple weeks,"[('Thing', 532.06425, 'Been A While')]","[('Movie', 1029.3062499999999, 'The Ring')]",True,True
