arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"that's a good one, ","i think frank sinatra's cover of ""something"" is superior.",comparison,but,mid,"that's a good one, but i think frank sinatra's cover of ""something"" is superior.","I used to like Aerosmith's version of ""I am the Walrus,"" but I wore it out by listening to it too much.",Statement,Clarify,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('MusicRecording', 402.54224999999997, 'A Good One')]","[('Thing', 205.34618125, 'Coolness Is Superior'), ('Thing', 249.57829749999996, 'Under Cover of Darkness'), ('Person', 2312.246094, 'Frank Sinatra')]",['sport'],['entertainment'],['Phatic'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'a good one', 'id': 1282, 'status': None, 'engaged': [], 'lexeme': 'a good one', 'alias': ['a good one'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bb7358>}, 'gkg': 'kg:/m/019rwqs', 'granular_actor_types': {}, 'granular_entity_types': {'song by thomas brinkmann': 1}, 'gkg_name': 'A Good One', 'gkg_type': ['MusicRecording']}, {'name': 'too much', 'id': 474, 'status': None, 'engaged': [], 'lexeme': 'too much', 'alias': ['too much'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c7088ef0>}, 'gkg': 'kg:/g/11c2nsnq0m', 'granular_actor_types': {}, 'granular_entity_types': {'song by spice girls': 1}, 'gkg_name': 'Too Much', 'gkg_type': ['Thing']}]","[{'name': 'cover of', 'id': 1284, 'status': None, 'engaged': [], 'lexeme': 'cover of', 'alias': ['cover of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bd2828>}, 'gkg': 'kg:/g/1q5jc1r1t', 'granular_actor_types': {}, 'granular_entity_types': {'song by the strokes': 1}, 'gkg_name': 'Under Cover of Darkness', 'gkg_type': ['Thing']}, {'name': 'frank sinatra', 'id': 1283, 'status': None, 'engaged': [], 'lexeme': 'frank sinatra', 'alias': ['frank sinatra'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5c4a198>}, 'gkg': 'kg:/m/02_fj', 'granular_actor_types': {'person': 0.22727272727272727}, 'granular_entity_types': {'american singer': 1}, 'gkg_name': 'Frank Sinatra', 'gkg_type': ['Person']}, {'name': 'is superior', 'id': 1285, 'status': None, 'engaged': [], 'lexeme': 'is superior', 'alias': ['is superior'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bd2710>}, 'gkg': 'kg:/g/11g9vvhdjr', 'granular_actor_types': {}, 'granular_entity_types': {'song by yendri': 1}, 'gkg_name': 'Coolness Is Superior', 'gkg_type': ['Thing']}, {'name': 'a good one', 'id': 1282, 'status': None, 'engaged': [], 'lexeme': 'a good one', 'alias': ['a good one'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bb7358>}, 'gkg': 'kg:/m/019rwqs', 'granular_actor_types': {}, 'granular_entity_types': {'song by thomas brinkmann': 1}, 'gkg_name': 'A Good One', 'gkg_type': ['MusicRecording']}]",A Good One,"Coolness Is Superior, Under Cover of Darkness, Frank Sinatra",,,"[('MusicRecording', 402.54224999999997, 'A Good One')]","[('Thing', 205.34618125, 'Coolness Is Superior'), ('Thing', 249.57829749999996, 'Under Cover of Darkness'), ('Person', 2312.246094, 'Frank Sinatra')]",True,True
"i know a few of their songs, ",i wouldn't call myself a fan.,comparison,but,mid,"i know a few of their songs, but i wouldn't call myself a fan.",Not you?,nAnswer,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Movie', 193.039, 'A Few Good Men'), ('Thing', 254.79475000000002, 'Their Songs')]","[('Thing', 192.262875, ""I'm a Fan"")]",['entertainment'],['sport'],['Other'],['Phatic'],None,None,['music'],[],[],[],None,None,"[{'name': 'a few', 'id': 642, 'status': None, 'engaged': [], 'lexeme': 'a few', 'alias': ['a few'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a64940>}, 'gkg': 'kg:/m/051zy_b', 'granular_actor_types': {'people': 0.3333333333333333}, 'granular_entity_types': {'1992 film': 1}, 'gkg_name': 'A Few Good Men', 'gkg_type': ['Movie']}, {'name': 'songs', 'id': 928, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63655c0>}, 'gkg': 'kg:/g/11c3ms_6_v', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by mirko uhlig': 1}, 'gkg_name': 'Their Songs', 'gkg_type': ['Thing']}, {'name': 'cover of', 'id': 1284, 'status': None, 'engaged': [], 'lexeme': 'cover of', 'alias': ['cover of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bd2828>}, 'gkg': 'kg:/g/1q5jc1r1t', 'granular_actor_types': {}, 'granular_entity_types': {'song by the strokes': 1}, 'gkg_name': 'Under Cover of Darkness', 'gkg_type': ['Thing']}, {'name': 'frank sinatra', 'id': 1283, 'status': None, 'engaged': [], 'lexeme': 'frank sinatra', 'alias': ['frank sinatra'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5c4a198>}, 'gkg': 'kg:/m/02_fj', 'granular_actor_types': {'person': 0.22727272727272727}, 'granular_entity_types': {'american singer': 1}, 'gkg_name': 'Frank Sinatra', 'gkg_type': ['Person']}, {'name': 'is superior', 'id': 1285, 'status': None, 'engaged': [], 'lexeme': 'is superior', 'alias': ['is superior'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bd2710>}, 'gkg': 'kg:/g/11g9vvhdjr', 'granular_actor_types': {}, 'granular_entity_types': {'song by yendri': 1}, 'gkg_name': 'Coolness Is Superior', 'gkg_type': ['Thing']}]","[{'name': 'a fan', 'id': 648, 'status': None, 'engaged': [], 'lexeme': 'a fan', 'alias': ['a fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a75208>}, 'gkg': 'kg:/g/11dfgs9h9c', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'song by pia mia': 1}, 'gkg_name': ""I'm a Fan"", 'gkg_type': ['Thing']}, {'name': 'a few', 'id': 642, 'status': None, 'engaged': [], 'lexeme': 'a few', 'alias': ['a few'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a64940>}, 'gkg': 'kg:/m/051zy_b', 'granular_actor_types': {'people': 0.3333333333333333}, 'granular_entity_types': {'1992 film': 1}, 'gkg_name': 'A Few Good Men', 'gkg_type': ['Movie']}, {'name': 'songs', 'id': 928, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63655c0>}, 'gkg': 'kg:/g/11c3ms_6_v', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by mirko uhlig': 1}, 'gkg_name': 'Their Songs', 'gkg_type': ['Thing']}]","A Few Good Men, Their Songs",I'm a Fan,,,"[('Movie', 193.039, 'A Few Good Men'), ('Thing', 254.79475000000002, 'Their Songs')]","[('Thing', 192.262875, ""I'm a Fan"")]",True,True
Why do you ask?,my mother in law is a hige beattles fan and i really want to impress her.,contingency,because,begin,"because my mother in law is a hige beattles fan and i really want to impress her. i need to get to know as much as the beattles as possible, so i can get those brownie points.",Probably George Harrison. Why do you ask?,whQuestion,Emphasis,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],"[('Movie', 802.19475, 'My Mother'), ('Movie', 319.88211412500004, 'Son in Law')]",['sport'],['sport'],['Phatic'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'a fan', 'id': 648, 'status': None, 'engaged': [], 'lexeme': 'a fan', 'alias': ['a fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a75208>}, 'gkg': 'kg:/g/11dfgs9h9c', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'song by pia mia': 1}, 'gkg_name': ""I'm a Fan"", 'gkg_type': ['Thing']}]","[{'name': None, 'id': 1288, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['beattles fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b78a58>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'mother', 'id': 1286, 'status': None, 'engaged': [], 'lexeme': 'mother', 'alias': ['mother'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b78c88>}, 'gkg': 'kg:/m/0134ct49', 'granular_actor_types': {'person': 0.20833333333333334}, 'granular_entity_types': {'2015 film': 1}, 'gkg_name': 'My Mother', 'gkg_type': ['Movie']}, {'name': 'in law', 'id': 1287, 'status': None, 'engaged': [], 'lexeme': 'in law', 'alias': ['in law'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b786d8>}, 'gkg': 'kg:/m/09_l5f', 'granular_actor_types': {}, 'granular_entity_types': {'1993 film': 1}, 'gkg_name': 'Son in Law', 'gkg_type': ['Movie']}]",,"Son in Law, My Mother",,beattles fan,[],"[('Movie', 802.19475, 'My Mother'), ('Movie', 319.88211412500004, 'Son in Law')]",True,True
"i need to get to know as much as the beattles as possible, ",i can get those brownie points.,contingency,so,mid,"because my mother in law is a hige beattles fan and i really want to impress her. i need to get to know as much as the beattles as possible, so i can get those brownie points.",Probably George Harrison. Why do you ask?,Statement,Statement,None,None,"('Negative', 1.0)","('Neutral', 1.0)",[],"[('Thing', 295.671936, 'Brownie Points')]",['business'],['sport'],['Other'],['Food_Drink'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1147, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the beattles'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5fb8a20>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1288, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['beattles fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b78a58>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'mother', 'id': 1286, 'status': None, 'engaged': [], 'lexeme': 'mother', 'alias': ['mother'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b78c88>}, 'gkg': 'kg:/m/0134ct49', 'granular_actor_types': {'person': 0.20833333333333334}, 'granular_entity_types': {'2015 film': 1}, 'gkg_name': 'My Mother', 'gkg_type': ['Movie']}, {'name': 'in law', 'id': 1287, 'status': None, 'engaged': [], 'lexeme': 'in law', 'alias': ['in law'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b786d8>}, 'gkg': 'kg:/m/09_l5f', 'granular_actor_types': {}, 'granular_entity_types': {'1993 film': 1}, 'gkg_name': 'Son in Law', 'gkg_type': ['Movie']}]","[{'name': 'brownie points', 'id': 1289, 'status': None, 'engaged': [], 'lexeme': 'brownie points', 'alias': ['brownie points'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bbefd0>}, 'gkg': 'kg:/g/1q5jdj6pq', 'granular_actor_types': {}, 'granular_entity_types': {'song by e-40': 1}, 'gkg_name': 'Brownie Points', 'gkg_type': ['Thing']}, {'name': None, 'id': 1147, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the beattles'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5fb8a20>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,Brownie Points,the beattles,,[],"[('Thing', 295.671936, 'Brownie Points')]",True,True
i'm not sure ,i think it was 1967 or 1968.,comparison,but,mid,i'm not sure but i think it was 1967 or 1968.,What year did they come to the United States?,Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('MusicRecording', 164.073, 'I-m Not Sure')]",[],['sport'],['entertainment'],['Phatic'],['Psychology'],None,None,[],[],['uncertainty_intent'],[],None,None,"[{'name': 'not sure', 'id': 1290, 'status': None, 'engaged': [], 'lexeme': 'not sure', 'alias': ['not sure'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bcc320>}, 'gkg': 'kg:/g/11fy1q2xck', 'granular_actor_types': {}, 'granular_entity_types': {'song by johnny winter': 1}, 'gkg_name': 'I-m Not Sure', 'gkg_type': ['MusicRecording']}, {'name': 'brownie points', 'id': 1289, 'status': None, 'engaged': [], 'lexeme': 'brownie points', 'alias': ['brownie points'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bbefd0>}, 'gkg': 'kg:/g/1q5jdj6pq', 'granular_actor_types': {}, 'granular_entity_types': {'song by e-40': 1}, 'gkg_name': 'Brownie Points', 'gkg_type': ['Thing']}]","[{'name': 'not sure', 'id': 1290, 'status': None, 'engaged': [], 'lexeme': 'not sure', 'alias': ['not sure'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bcc320>}, 'gkg': 'kg:/g/11fy1q2xck', 'granular_actor_types': {}, 'granular_entity_types': {'song by johnny winter': 1}, 'gkg_name': 'I-m Not Sure', 'gkg_type': ['MusicRecording']}]",I-m Not Sure,,,,"[('MusicRecording', 164.073, 'I-m Not Sure')]",[],True,True
it had most of their songs ,the thing that trips me is not in the music,comparison,but,mid,it had most of their songs but the thing that trips me is not in the music,Yeah?,nAnswer,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 254.79475000000002, 'Their Songs')]","[('Thing', 1030.7952865, 'The Thing')]",['entertainment'],['entertainment'],['Music'],['Music'],None,None,['music'],['music'],[],[],None,None,"[{'name': 'songs', 'id': 928, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63655c0>}, 'gkg': 'kg:/g/11c3ms_6_v', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by mirko uhlig': 1}, 'gkg_name': 'Their Songs', 'gkg_type': ['Thing']}]","[{'name': 'the thing', 'id': 1291, 'status': None, 'engaged': [], 'lexeme': 'the thing', 'alias': ['the thing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bbef28>}, 'gkg': 'kg:/g/1s05xv65j', 'granular_actor_types': {}, 'granular_entity_types': {'song by phil harris': 1}, 'gkg_name': 'The Thing', 'gkg_type': ['Thing']}, {'name': None, 'id': 965, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the music'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c60a8dd8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1292, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['trip'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bbe3c8>}, 'gkg': None, 'granular_actor_types': {'act': 0.25, 'event': 0.2}, 'granular_entity_types': {}}, {'name': 'songs', 'id': 928, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c63655c0>}, 'gkg': 'kg:/g/11c3ms_6_v', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by mirko uhlig': 1}, 'gkg_name': 'Their Songs', 'gkg_type': ['Thing']}]",Their Songs,The Thing,,"the music, trip","[('Thing', 254.79475000000002, 'Their Songs')]","[('Thing', 1030.7952865, 'The Thing')]",True,True
"i like their music, ",never really understood the hype.,comparison,but,mid,"good point. i like their music, but never really understood the hype.",When am I not listening to the Beatles?,Statement,Statement,None,None,"('Positive', 1.0)","('Negative', 1.0)",[],"[('Thing', 416.7205, 'the hype')]",['entertainment'],['sport'],['Other'],['Religion'],None,None,['music'],[],['opinion_provide_pos_patterns_their music'],[],None,None,"[{'name': 'the thing', 'id': 1291, 'status': None, 'engaged': [], 'lexeme': 'the thing', 'alias': ['the thing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bbef28>}, 'gkg': 'kg:/g/1s05xv65j', 'granular_actor_types': {}, 'granular_entity_types': {'song by phil harris': 1}, 'gkg_name': 'The Thing', 'gkg_type': ['Thing']}, {'name': None, 'id': 965, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the music'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c60a8dd8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1292, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['trip'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bbe3c8>}, 'gkg': None, 'granular_actor_types': {'act': 0.25, 'event': 0.2}, 'granular_entity_types': {}}]","[{'name': 'the hype', 'id': 809, 'status': None, 'engaged': [], 'lexeme': 'the hype', 'alias': ['the hype'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6631f28>}, 'gkg': 'kg:/g/11ddx23vmk', 'granular_actor_types': {'communication': 0.1875}, 'granular_entity_types': {'song by public enemy': 1}, 'gkg_name': 'the hype', 'gkg_type': ['Thing']}]",,the hype,,,[],"[('Thing', 416.7205, 'the hype')]",True,True
"those are the most popular, ",they have a lot of more technical songs that are better.,comparison,but,mid,"those are the most popular, but they have a lot of more technical songs that are better.","Sure, don't get me wrong I like them, Yellow Sub and Sergent Pepper's are both great.",Reject,Reject,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Thing', 161.01690815000003, 'Logie Award for Most Popular Actor')]",[],['tech'],['tech'],['Phatic'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'most popular', 'id': 1293, 'status': None, 'engaged': [], 'lexeme': 'most popular', 'alias': ['most popular'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bb72b0>}, 'gkg': 'kg:/m/05zw4sn', 'granular_actor_types': {}, 'granular_entity_types': {'award': 1}, 'gkg_name': 'Logie Award for Most Popular Actor', 'gkg_type': ['Thing']}, {'name': 'the hype', 'id': 809, 'status': None, 'engaged': [], 'lexeme': 'the hype', 'alias': ['the hype'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6631f28>}, 'gkg': 'kg:/g/11ddx23vmk', 'granular_actor_types': {'communication': 0.1875}, 'granular_entity_types': {'song by public enemy': 1}, 'gkg_name': 'the hype', 'gkg_type': ['Thing']}]","[{'name': 'most popular', 'id': 1293, 'status': None, 'engaged': [], 'lexeme': 'most popular', 'alias': ['most popular'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bb72b0>}, 'gkg': 'kg:/m/05zw4sn', 'granular_actor_types': {}, 'granular_entity_types': {'award': 1}, 'gkg_name': 'Logie Award for Most Popular Actor', 'gkg_type': ['Thing']}]",Logie Award for Most Popular Actor,,,,"[('Thing', 161.01690815000003, 'Logie Award for Most Popular Actor')]",[],True,True
do you think they achieved such stardom ,of all the controversy and the untimely dying.,contingency,because,mid,really? do you think they achieved such stardom because of all the controversy and the untimely dying.,"Those are the most popular, but they have a lot of more technical songs that are better.",Statement,Continuer,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],"[('Movie', 156.300720625, 'The Untimely Gift')]",['sport'],['entertainment'],['Celebrities'],['Other'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1294, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['stardom'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5c12b38>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 1295, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['all the controversy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b7ccf8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the untimely', 'id': 1296, 'status': None, 'engaged': [], 'lexeme': 'the untimely', 'alias': ['the untimely'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b7c860>}, 'gkg': 'kg:/g/11f3jdkxjz', 'granular_actor_types': {}, 'granular_entity_types': {'2017 film': 1}, 'gkg_name': 'The Untimely Gift', 'gkg_type': ['Movie']}, {'name': None, 'id': 1294, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['stardom'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5c12b38>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,The Untimely Gift,stardom,all the controversy,[],"[('Movie', 156.300720625, 'The Untimely Gift')]",True,True
"maybe, but paul mccartney is still a legend and he is alive.",they are just that good!,contingency,so,begin,"maybe, but paul mccartney is still a legend and he is alive. so they are just that good!","So, John Lennon wouldn't be as much of a legend if he were alive.",nAnswer,Statement,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('Movie', 426.3805, 'a legend'), ('Person', 2666.891114, 'Paul McCartney')]","[('Thing', 461.51000000000005, 'That Good')]",['sport'],['sport'],['Celebrities'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'a legend', 'id': 1297, 'status': None, 'engaged': [], 'lexeme': 'a legend', 'alias': ['a legend'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bb7438>}, 'gkg': 'kg:/m/09zb6h', 'granular_actor_types': {'communication': 0.1875}, 'granular_entity_types': {'2003 film': 1}, 'gkg_name': 'a legend', 'gkg_type': ['Movie']}, {'name': 'paul mccartney', 'id': 1038, 'status': None, 'engaged': [], 'lexeme': 'paul mccartney', 'alias': ['paul mccartney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a66f28>}, 'gkg': 'kg:/m/03j24kf', 'granular_actor_types': {'person': 0.21739130434782608}, 'granular_entity_types': {'singer-songwriter': 1}, 'gkg_name': 'Paul McCartney', 'gkg_type': ['Person']}, {'name': None, 'id': 1295, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['all the controversy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b7ccf8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the untimely', 'id': 1296, 'status': None, 'engaged': [], 'lexeme': 'the untimely', 'alias': ['the untimely'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5b7c860>}, 'gkg': 'kg:/g/11f3jdkxjz', 'granular_actor_types': {}, 'granular_entity_types': {'2017 film': 1}, 'gkg_name': 'The Untimely Gift', 'gkg_type': ['Movie']}]","[{'name': 'that good', 'id': 1298, 'status': None, 'engaged': [], 'lexeme': 'that good', 'alias': ['that good'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5c4a7f0>}, 'gkg': 'kg:/g/1s05lhcr8', 'granular_actor_types': {}, 'granular_entity_types': {'song by snoop dogg': 1}, 'gkg_name': 'That Good', 'gkg_type': ['Thing']}, {'name': 'a legend', 'id': 1297, 'status': None, 'engaged': [], 'lexeme': 'a legend', 'alias': ['a legend'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c5bb7438>}, 'gkg': 'kg:/m/09zb6h', 'granular_actor_types': {'communication': 0.1875}, 'granular_entity_types': {'2003 film': 1}, 'gkg_name': 'a legend', 'gkg_type': ['Movie']}, {'name': 'paul mccartney', 'id': 1038, 'status': None, 'engaged': [], 'lexeme': 'paul mccartney', 'alias': ['paul mccartney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f90c6a66f28>}, 'gkg': 'kg:/m/03j24kf', 'granular_actor_types': {'person': 0.21739130434782608}, 'granular_entity_types': {'singer-songwriter': 1}, 'gkg_name': 'Paul McCartney', 'gkg_type': ['Person']}]","a legend, Paul McCartney",That Good,,,"[('Movie', 426.3805, 'a legend'), ('Person', 2666.891114, 'Paul McCartney')]","[('Thing', 461.51000000000005, 'That Good')]",True,True
