arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
they're talented ,that song's annoying,comparison,but,mid,i have mixed feelings about them. they're talented but that song's annoying,Don't like Hansen?,Statement,Statement,None,None,"('Positive', 1.0)","('Negative', 1.0)",[],"[('Thing', 539.77175, 'That Song')]",['sport'],['entertainment'],['Celebrities'],['Phatic'],None,None,[],['music'],[],[],None,None,"[{'name': None, 'id': 1444, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['iggy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa18d30>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'that song', 'id': 690, 'status': None, 'engaged': [], 'lexeme': 'that song', 'alias': ['that song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70b1edd8>}, 'gkg': 'kg:/g/1q5jxnj_s', 'granular_actor_types': {}, 'granular_entity_types': {'song by big wreck': 1}, 'gkg_name': 'That Song', 'gkg_type': ['Thing']}]",,That Song,,,[],"[('Thing', 539.77175, 'That Song')]",True,True
"not old, ",old enough that they have to sing mmmbop down a fourth to compensate for their voices.,comparison,but,mid,"not old, but old enough that they have to sing mmmbop down a fourth to compensate for their voices.",Aren't they all old and married now?,Statement,Clarify,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],"[('Movie', 732.940856, 'Old Enough'), ('Movie', 267.75897225, 'Their Voices')]",['sport'],['sport'],['Music'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'that song', 'id': 690, 'status': None, 'engaged': [], 'lexeme': 'that song', 'alias': ['that song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70b1edd8>}, 'gkg': 'kg:/g/1q5jxnj_s', 'granular_actor_types': {}, 'granular_entity_types': {'song by big wreck': 1}, 'gkg_name': 'That Song', 'gkg_type': ['Thing']}]","[{'name': 'old enough', 'id': 1445, 'status': None, 'engaged': [], 'lexeme': 'old enough', 'alias': ['old enough'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa70e48>}, 'gkg': 'kg:/m/016t9k', 'granular_actor_types': {}, 'granular_entity_types': {'1984 film': 1}, 'gkg_name': 'Old Enough', 'gkg_type': ['Movie']}, {'name': None, 'id': 1446, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['mmmbop'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6faa5b00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'voices', 'id': 1447, 'status': None, 'engaged': [], 'lexeme': 'voices', 'alias': ['voices'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa3db70>}, 'gkg': 'kg:/g/11hb6vb4sw', 'granular_actor_types': {}, 'granular_entity_types': {'2017 film': 1}, 'gkg_name': 'Their Voices', 'gkg_type': ['Movie']}]",,"Their Voices, Old Enough",,mmmbop,[],"[('Movie', 732.940856, 'Old Enough'), ('Movie', 267.75897225, 'Their Voices')]",True,True
"he does, ",he also sings some non-love songs.,comparison,but,mid,"he does, but he also sings some non-love songs.",That is a good one. He has a way with love songs.,Statement,Other,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['sport'],['entertainment'],['Other'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'old enough', 'id': 1445, 'status': None, 'engaged': [], 'lexeme': 'old enough', 'alias': ['old enough'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa70e48>}, 'gkg': 'kg:/m/016t9k', 'granular_actor_types': {}, 'granular_entity_types': {'1984 film': 1}, 'gkg_name': 'Old Enough', 'gkg_type': ['Movie']}, {'name': None, 'id': 1446, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['mmmbop'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6faa5b00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'voices', 'id': 1447, 'status': None, 'engaged': [], 'lexeme': 'voices', 'alias': ['voices'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa3db70>}, 'gkg': 'kg:/g/11hb6vb4sw', 'granular_actor_types': {}, 'granular_entity_types': {'2017 film': 1}, 'gkg_name': 'Their Voices', 'gkg_type': ['Movie']}]","[{'name': 'all', 'id': 487, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['all', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab7113ec88>}, 'gkg': 'kg:/g/11c5_dlvwt', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by queen': 1}, 'gkg_name': 'I Want It All', 'gkg_type': ['Thing']}]",,,,,[],[],True,True
that is very hard to choose ,both have different sounds.,contingency,because,mid,that is very hard to choose because both have different sounds.,Who is the better pop artist Rhianna or Taylor Swift,Statement,Other,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 498.102, 'Hard to Choose')]","[('MusicRecording', 290.67279, 'Different Sounds')]",['tech'],['sport'],['Phatic'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'hard to choose', 'id': 1448, 'status': None, 'engaged': [], 'lexeme': 'hard to choose', 'alias': ['hard to choose'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa412e8>}, 'gkg': 'kg:/g/11b6dcxlxv', 'granular_actor_types': {}, 'granular_entity_types': {'song by rapsody': 1}, 'gkg_name': 'Hard to Choose', 'gkg_type': ['Thing']}, {'name': 'all', 'id': 487, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['all', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab7113ec88>}, 'gkg': 'kg:/g/11c5_dlvwt', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by queen': 1}, 'gkg_name': 'I Want It All', 'gkg_type': ['Thing']}]","[{'name': 'different sounds', 'id': 1449, 'status': None, 'engaged': [], 'lexeme': 'different sounds', 'alias': ['different sounds'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa70cf8>}, 'gkg': 'kg:/m/0fcwpjg', 'granular_actor_types': {}, 'granular_entity_types': {'song by empty city': 1}, 'gkg_name': 'Different Sounds', 'gkg_type': ['MusicRecording']}, {'name': 'hard to choose', 'id': 1448, 'status': None, 'engaged': [], 'lexeme': 'hard to choose', 'alias': ['hard to choose'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa412e8>}, 'gkg': 'kg:/g/11b6dcxlxv', 'granular_actor_types': {}, 'granular_entity_types': {'song by rapsody': 1}, 'gkg_name': 'Hard to Choose', 'gkg_type': ['Thing']}]",Hard to Choose,Different Sounds,,,"[('Thing', 498.102, 'Hard to Choose')]","[('MusicRecording', 290.67279, 'Different Sounds')]",True,True
i know it is very old ,it is my all time favorite,comparison,but,mid,"i love ""pon de replay"". i know it is very old but it is my all time favorite",I agree they sounds totally different. What is your favorite Rihanna song.,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],"[('Thing', 216.03830375, 'My All Time Doll')]",['sport'],['sport'],['Phatic'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'different sounds', 'id': 1449, 'status': None, 'engaged': [], 'lexeme': 'different sounds', 'alias': ['different sounds'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa70cf8>}, 'gkg': 'kg:/m/0fcwpjg', 'granular_actor_types': {}, 'granular_entity_types': {'song by empty city': 1}, 'gkg_name': 'Different Sounds', 'gkg_type': ['MusicRecording']}]","[{'name': 'all time', 'id': 1450, 'status': None, 'engaged': [], 'lexeme': 'all time', 'alias': ['all time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa1cef0>}, 'gkg': 'kg:/g/1q5j4d2gc', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'song by elvis costello': 1}, 'gkg_name': 'My All Time Doll', 'gkg_type': ['Thing']}]",,My All Time Doll,,,[],"[('Thing', 216.03830375, 'My All Time Doll')]",True,True
"i would have to say ""we found love"" is the best, ","i also love ""pon de replay""",comparison,but,mid,"i would have to say ""we found love"" is the best, but i also love ""pon de replay""","I love ""Pon De Replay"". I know it is very old but it is my all time favorite",Statement,Clarify,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('Book', 1079.4750000000001, 'is the best')]","[('Thing', 1521.591156, 'Pon de Replay')]",['sport'],['entertainment'],['Other'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'is the best', 'id': 1165, 'status': None, 'engaged': [], 'lexeme': 'is the best', 'alias': ['is the best'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70164e80>}, 'gkg': 'kg:/m/06v9hd1', 'granular_actor_types': {}, 'granular_entity_types': {'book by robert kiyosaki': 1}, 'gkg_name': 'is the best', 'gkg_type': ['Book']}, {'name': 'love', 'id': 623, 'status': None, 'engaged': [], 'lexeme': 'love', 'alias': ['love'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70cc1748>}, 'gkg': 'kg:/m/0107y458', 'granular_actor_types': {'feeling': 0.625}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'Someone You Love', 'gkg_type': ['Movie']}, {'name': 'all time', 'id': 1450, 'status': None, 'engaged': [], 'lexeme': 'all time', 'alias': ['all time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa1cef0>}, 'gkg': 'kg:/g/1q5j4d2gc', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'song by elvis costello': 1}, 'gkg_name': 'My All Time Doll', 'gkg_type': ['Thing']}]","[{'name': 'pon de replay', 'id': 1451, 'status': None, 'engaged': [], 'lexeme': 'pon de replay', 'alias': ['pon de replay'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa41c50>}, 'gkg': 'kg:/g/1s05mpr72', 'granular_actor_types': {}, 'granular_entity_types': {'song by rihanna': 1}, 'gkg_name': 'Pon de Replay', 'gkg_type': ['Thing']}, {'name': 'is the best', 'id': 1165, 'status': None, 'engaged': [], 'lexeme': 'is the best', 'alias': ['is the best'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70164e80>}, 'gkg': 'kg:/m/06v9hd1', 'granular_actor_types': {}, 'granular_entity_types': {'book by robert kiyosaki': 1}, 'gkg_name': 'is the best', 'gkg_type': ['Book']}, {'name': 'love', 'id': 623, 'status': None, 'engaged': [], 'lexeme': 'love', 'alias': ['love'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70cc1748>}, 'gkg': 'kg:/m/0107y458', 'granular_actor_types': {'feeling': 0.625}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'Someone You Love', 'gkg_type': ['Movie']}]",is the best,Pon de Replay,,,"[('Book', 1079.4750000000001, 'is the best')]","[('Thing', 1521.591156, 'Pon de Replay')]",True,True
"i'll listen to her, ",i'm not really a fan.,comparison,but,mid,"i'll listen to her, but i'm not really a fan.",Are you a fan of Taylor Swift?,Statement,nAnswer,None,None,"('Positive', 1.0)","('Negative', 1.0)","[('Thing', 357.10933750000004, 'Listen to Her')]","[('Thing', 192.262875, ""I'm a Fan"")]",['sport'],['sport'],['Music'],['Celebrities'],None,None,[],[],[],[],None,None,"[{'name': 'listen to', 'id': 412, 'status': None, 'engaged': [], 'lexeme': 'listen to', 'alias': ['listen to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab714b8be0>}, 'gkg': 'kg:/m/02qpsx0', 'granular_actor_types': {}, 'granular_entity_types': {'1989 film': 1}, 'gkg_name': 'Listen to Me', 'gkg_type': ['Movie']}, {'name': 'pon de replay', 'id': 1451, 'status': None, 'engaged': [], 'lexeme': 'pon de replay', 'alias': ['pon de replay'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa41c50>}, 'gkg': 'kg:/g/1s05mpr72', 'granular_actor_types': {}, 'granular_entity_types': {'song by rihanna': 1}, 'gkg_name': 'Pon de Replay', 'gkg_type': ['Thing']}]","[{'name': 'a fan', 'id': 779, 'status': None, 'engaged': [], 'lexeme': 'a fan', 'alias': ['a fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab708a5e10>}, 'gkg': 'kg:/g/11dfgs9h9c', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'song by pia mia': 1}, 'gkg_name': ""I'm a Fan"", 'gkg_type': ['Thing']}, {'name': 'listen to', 'id': 412, 'status': None, 'engaged': [], 'lexeme': 'listen to', 'alias': ['listen to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab714b8be0>}, 'gkg': 'kg:/m/02qpsx0', 'granular_actor_types': {}, 'granular_entity_types': {'1989 film': 1}, 'gkg_name': 'Listen to Me', 'gkg_type': ['Movie']}]",Listen to Her,I'm a Fan,,,"[('Thing', 357.10933750000004, 'Listen to Her')]","[('Thing', 192.262875, ""I'm a Fan"")]",True,True
I feel like I'm too old to be singing them.,they are so catchy and fun!,comparison,but,begin,but they are so catchy and fun!,"Oh, I feel you on that.  I feel like I'm too old to be singing them.",Statement,whQuestion,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],[],['sport'],['entertainment'],['Music'],['Other'],None,None,[],[],[],[],None,None,"[{'name': 'a fan', 'id': 779, 'status': None, 'engaged': [], 'lexeme': 'a fan', 'alias': ['a fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab708a5e10>}, 'gkg': 'kg:/g/11dfgs9h9c', 'granular_actor_types': {'object': 0.16666666666666666}, 'granular_entity_types': {'song by pia mia': 1}, 'gkg_name': ""I'm a Fan"", 'gkg_type': ['Thing']}]",[],,,,,[],[],True,True
i don't really listen to it ,every song is about love and i hate love.,contingency,because,mid,i don't really listen to it because every song is about love and i hate love.,What do you think of pop music?,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('MusicRecording', 483.57563, 'Listen to It!')]","[('Movie', 787.5359415, 'About Love'), ('Thing', 527.668, 'Every Song'), ('Thing', 222.52246225, 'I Hate Love')]",['sport'],['entertainment'],['Phatic'],['Movies_TV'],None,None,[],['music'],[],['opinion_provide_neg_patterns_love'],None,None,"[{'name': 'listen to', 'id': 412, 'status': None, 'engaged': [], 'lexeme': 'listen to', 'alias': ['listen to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab714b8be0>}, 'gkg': 'kg:/m/02qpsx0', 'granular_actor_types': {}, 'granular_entity_types': {'1989 film': 1}, 'gkg_name': 'Listen to Me', 'gkg_type': ['Movie']}]","[{'name': 'about love', 'id': 1452, 'status': None, 'engaged': [], 'lexeme': 'about love', 'alias': ['about love'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6f9b2d68>}, 'gkg': 'kg:/g/11clklc5fc', 'granular_actor_types': {}, 'granular_entity_types': {'2015 film': 1}, 'gkg_name': 'About Love', 'gkg_type': ['Movie']}, {'name': 'every song', 'id': 1056, 'status': None, 'engaged': [], 'lexeme': 'every song', 'alias': ['every song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab71058e10>}, 'gkg': 'kg:/g/1s05q0vyv', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by on an on': 1}, 'gkg_name': 'Every Song', 'gkg_type': ['Thing']}, {'name': 'i hate love', 'id': 1453, 'status': None, 'engaged': [], 'lexeme': 'i hate love', 'alias': ['i hate love'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa36240>}, 'gkg': 'kg:/g/1q5jcmy6z', 'granular_actor_types': {}, 'granular_entity_types': {'song by garbage': 1}, 'gkg_name': 'I Hate Love', 'gkg_type': ['Thing']}, {'name': 'listen to', 'id': 412, 'status': None, 'engaged': [], 'lexeme': 'listen to', 'alias': ['listen to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab714b8be0>}, 'gkg': 'kg:/m/02qpsx0', 'granular_actor_types': {}, 'granular_entity_types': {'1989 film': 1}, 'gkg_name': 'Listen to Me', 'gkg_type': ['Movie']}]",Listen to It!,"I Hate Love, Every Song, About Love",,,"[('MusicRecording', 483.57563, 'Listen to It!')]","[('Movie', 787.5359415, 'About Love'), ('Thing', 527.668, 'Every Song'), ('Thing', 222.52246225, 'I Hate Love')]",True,True
i do really like ed sheeran ,is songs are great.,contingency,because,mid,i do really like ed sheeran because is songs are great.,There has to be some people you like.,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('Person', 1716.184, 'Ed Sheeran')]",[],['sport'],['sport'],['Music'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'ed sheeran', 'id': 1010, 'status': None, 'engaged': [], 'lexeme': 'ed sheeran', 'alias': ['ed sheeran'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70b77c18>}, 'gkg': 'kg:/m/0g9sr1k', 'granular_actor_types': {}, 'granular_entity_types': {'singer-songwriter': 1}, 'gkg_name': 'Ed Sheeran', 'gkg_type': ['Person']}, {'name': 'about love', 'id': 1452, 'status': None, 'engaged': [], 'lexeme': 'about love', 'alias': ['about love'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6f9b2d68>}, 'gkg': 'kg:/g/11clklc5fc', 'granular_actor_types': {}, 'granular_entity_types': {'2015 film': 1}, 'gkg_name': 'About Love', 'gkg_type': ['Movie']}, {'name': 'every song', 'id': 1056, 'status': None, 'engaged': [], 'lexeme': 'every song', 'alias': ['every song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab71058e10>}, 'gkg': 'kg:/g/1s05q0vyv', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by on an on': 1}, 'gkg_name': 'Every Song', 'gkg_type': ['Thing']}, {'name': 'i hate love', 'id': 1453, 'status': None, 'engaged': [], 'lexeme': 'i hate love', 'alias': ['i hate love'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa36240>}, 'gkg': 'kg:/g/1q5jcmy6z', 'granular_actor_types': {}, 'granular_entity_types': {'song by garbage': 1}, 'gkg_name': 'I Hate Love', 'gkg_type': ['Thing']}]","[{'name': 'all', 'id': 487, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['all', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab7113ec88>}, 'gkg': 'kg:/g/11c5_dlvwt', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by queen': 1}, 'gkg_name': 'I Want It All', 'gkg_type': ['Thing']}, {'name': 'ed sheeran', 'id': 1010, 'status': None, 'engaged': [], 'lexeme': 'ed sheeran', 'alias': ['ed sheeran'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab70b77c18>}, 'gkg': 'kg:/m/0g9sr1k', 'granular_actor_types': {}, 'granular_entity_types': {'singer-songwriter': 1}, 'gkg_name': 'Ed Sheeran', 'gkg_type': ['Person']}]",Ed Sheeran,,,,"[('Person', 1716.184, 'Ed Sheeran')]",[],True,True
i would say no ,his last few songs have been great.,comparison,but,mid,i would say no but his last few songs have been great.,Do you like Justin Bieber?,Statement,Other,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('MusicAlbum', 216.83550000000002, 'Say No More')]",[],['politics'],['sport'],['Phatic'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'say no', 'id': 1454, 'status': None, 'engaged': [], 'lexeme': 'say no', 'alias': ['say no'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa36b00>}, 'gkg': 'kg:/m/01m_s5p', 'granular_actor_types': {}, 'granular_entity_types': {'album by charly garc-a': 1}, 'gkg_name': 'Say No More', 'gkg_type': ['MusicAlbum']}, {'name': 'all', 'id': 487, 'status': None, 'engaged': [], 'lexeme': 'songs', 'alias': ['all', 'songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab7113ec88>}, 'gkg': 'kg:/g/11c5_dlvwt', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by queen': 1}, 'gkg_name': 'I Want It All', 'gkg_type': ['Thing']}]","[{'name': 'say no', 'id': 1454, 'status': None, 'engaged': [], 'lexeme': 'say no', 'alias': ['say no'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa36b00>}, 'gkg': 'kg:/m/01m_s5p', 'granular_actor_types': {}, 'granular_entity_types': {'album by charly garc-a': 1}, 'gkg_name': 'Say No More', 'gkg_type': ['MusicAlbum']}]",Say No More,,,,"[('MusicAlbum', 216.83550000000002, 'Say No More')]",[],True,True
"you know, i was really surprised ",i love that one too!,contingency,because,mid,"you know, i was really surprised because i love that one too! i don't like much of his new stuff.","I love Bruno Mars' new song, ""That's What I Like.""",Statement,Emphasis,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('Movie', 293.2405, 'Devil You Know')]","[('Book', 256.339125, 'Love That Dog'), ('TVSeries', 252.43854125000001, ""Disney's One Too"")]",['sport'],['entertainment'],['Other'],['Other'],None,None,[],[],[],['opinion_provide_pos_patterns_one too'],None,None,"[{'name': 'know', 'id': 391, 'status': None, 'engaged': [], 'lexeme': 'know', 'alias': ['know'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab71510198>}, 'gkg': 'kg:/m/0gyn8bv', 'granular_actor_types': {}, 'granular_entity_types': {'2013 film': 1}, 'gkg_name': 'Devil You Know', 'gkg_type': ['Movie']}]","[{'name': 'love that', 'id': 1455, 'status': None, 'engaged': [], 'lexeme': 'love that', 'alias': ['love that'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa42978>}, 'gkg': 'kg:/m/0479c86', 'granular_actor_types': {}, 'granular_entity_types': {'book by sharon creech': 1}, 'gkg_name': 'Love That Dog', 'gkg_type': ['Book']}, {'name': 'one too', 'id': 1456, 'status': None, 'engaged': [], 'lexeme': 'one too', 'alias': ['one too'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab6fa42898>}, 'gkg': 'kg:/m/06w7tl', 'granular_actor_types': {}, 'granular_entity_types': {'american animated series': 1}, 'gkg_name': ""Disney's One Too"", 'gkg_type': ['TVSeries']}, {'name': 'know', 'id': 391, 'status': None, 'engaged': [], 'lexeme': 'know', 'alias': ['know'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fab71510198>}, 'gkg': 'kg:/m/0gyn8bv', 'granular_actor_types': {}, 'granular_entity_types': {'2013 film': 1}, 'gkg_name': 'Devil You Know', 'gkg_type': ['Movie']}]",Devil You Know,"Disney's One Too, Love That Dog",,,"[('Movie', 293.2405, 'Devil You Know')]","[('Book', 256.339125, 'Love That Dog'), ('TVSeries', 252.43854125000001, ""Disney's One Too"")]",True,True
